Access to electricity (% of population),"Access to electricity, urban (% of urban population)",Adjusted savings: energy depletion (current US$),Adjusted savings: mineral depletion (current US$),"Adolescent fertility rate (births per 1,000 women ages 15-19)","Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)","Birth rate, crude (per 1,000 people)","Contributing family workers, female (% of female employment) (modeled ILO estimate)","Contributing family workers, male (% of male employment) (modeled ILO estimate)","Death rate, crude (per 1,000 people)","Employers, female (% of female employment) (modeled ILO estimate)","Employers, male (% of male employment) (modeled ILO estimate)","Employment in agriculture, female (% of female employment) (modeled ILO estimate)","Employment in agriculture, male (% of male employment) (modeled ILO estimate)","Employment in industry, female (% of female employment) (modeled ILO estimate)","Employment in industry, male (% of male employment) (modeled ILO estimate)","Employment in services, female (% of female employment) (modeled ILO estimate)","Employment in services, male (% of male employment) (modeled ILO estimate)","Employment to population ratio, 15+, female (%) (modeled ILO estimate)","Employment to population ratio, 15+, male (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)","Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)","Fertility rate, total (births per woman)","Incidence of tuberculosis (per 100,000 people)","Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)","Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)","Labor force, female (% of total labor force)","Labor force, total",Land area (sq. km),"Life expectancy at birth, female (years)","Life expectancy at birth, male (years)",Lower secondary school starting age (years),Merchandise exports by the reporting economy (current US$),"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",Merchandise exports to economies in the Arab World (% of total merchandise exports),Merchandise exports to high-income economies (% of total merchandise exports),Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports),Merchandise exports to low- and middle-income economies in Europe & Central Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),Merchandise exports to low- and middle-income economies outside region (% of total merchandise exports),Merchandise imports by the reporting economy (current US$),"Merchandise imports by the reporting economy, residual (% of total merchandise imports)",Merchandise imports from high-income economies (% of total merchandise imports),Merchandise imports from low- and middle-income economies in East Asia & Pacific (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Europe & Central Asia (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Latin America & the Caribbean (% of total merchandise imports),Merchandise imports from low- and middle-income economies in South Asia (% of total merchandise imports),Merchandise imports from low- and middle-income economies in Sub-Saharan Africa (% of total merchandise imports),Merchandise imports from low- and middle-income economies outside region (% of total merchandise imports),"Population ages 0-14, female (% of female population)","Population ages 0-14, male (% of male population)","Population ages 00-04, female (% of female population)","Population ages 00-04, male (% of male population)","Population ages 05-09, female (% of female population)","Population ages 05-09, male (% of male population)","Population ages 10-14, female (% of female population)","Population ages 10-14, male (% of male population)","Population ages 15-19, female (% of female population)","Population ages 15-19, male (% of male population)","Population ages 15-64, female (% of female population)","Population ages 15-64, male (% of male population)","Population ages 20-24, female (% of female population)","Population ages 20-24, male (% of male population)","Population ages 25-29, female (% of female population)","Population ages 25-29, male (% of male population)","Population ages 30-34, female (% of female population)","Population ages 30-34, male (% of male population)","Population ages 35-39, female (% of female population)","Population ages 35-39, male (% of male population)","Population ages 40-44, female (% of female population)","Population ages 40-44, male (% of male population)","Population ages 45-49, female (% of female population)","Population ages 45-49, male (% of male population)","Population ages 50-54, female (% of female population)","Population ages 50-54, male (% of male population)","Population ages 55-59, female (% of female population)","Population ages 55-59, male (% of male population)","Population ages 60-64, female (% of female population)","Population ages 60-64, male (% of male population)","Population ages 65 and above, female (% of female population)","Population ages 65 and above, male (% of male population)","Population ages 65-69, female (% of female population)","Population ages 65-69, male (% of male population)","Population ages 70-74, female (% of female population)","Population ages 70-74, male (% of male population)","Population ages 75-79, female (% of female population)","Population ages 75-79, male (% of male population)","Population ages 80 and above, female (% of female population)","Population ages 80 and above, male (% of male population)",Population density (people per sq. km of land area),Population growth (annual %),"Population, female (% of total population)","Population, male (% of total population)","Population, total","Primary education, duration (years)",Primary school starting age (years),Ratio of female to male labor force participation rate (%) (modeled ILO estimate),Rural population (% of total population),"Secondary education, duration (years)",Secure Internet servers (per 1 million people),"Self-employed, female (% of female employment) (modeled ILO estimate)","Self-employed, male (% of male employment) (modeled ILO estimate)",Sex ratio at birth (male births per female births),Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100),Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100),"Survival to age 65, female (% of cohort)","Survival to age 65, male (% of cohort)","Unemployment, female (% of female labor force) (modeled ILO estimate)","Unemployment, male (% of male labor force) (modeled ILO estimate)","Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)","Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",Urban population (% of total population),Urban population growth (annual %),"Vulnerable employment, female (% of female employment) (modeled ILO estimate)","Vulnerable employment, male (% of male employment) (modeled ILO estimate)","Wage and salaried workers, female (% of female employment) (modeled ILO estimate)","Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",Country Name
97.7,100,20748585.0153731,0,61.325,4.76361649281109,77.3461551073711,31.802,67.4300003051758,11.3199996948242,6.285,2.32999992370605,2.97000002861023,64.9599990844727,36.5999984741211,25.0200004577637,16.8500003814697,10.0200004577637,46.5499992370605,18.75,66.92,16.29,49.38,4.321,189,20.59,58.78,22.74,76.44,21.6073953406184,10701549,652860,66.388,63.382,13,863833322,6.3090874838931E-05,5.8434242711466,6.54063527778568,3.70293853980317,4.04181722455018,82.0171736787899,11.4421279525496,6776116103,0.846510008507745,9.18651082032678,23.5407578287181,25.2074258621953,0.150809679832311,21.713499556901,0.892882000254003,68.2534796142645,42.5967924641436,42.3542018790124,14.841440944078,14.8047640399684,14.2421927795061,14.1599163162905,13.5131587405595,13.3895215227535,11.8714911330632,11.8871093282564,54.5209736587505,55.2826416877205,9.9610091383819,9.9881068486006,7.74121476683,7.94343925032849,6.1475537798934,6.43047903332187,5.1551720691896,5.29074983997472,4.0975138869157,4.27247139706561,3.26204095390943,3.32669780791099,2.6201934633857,2.61250451683221,2.06452236734707,2.02930128004349,1.60026209983454,1.50178238538613,2.88223387710586,2.36315643326709,1.20763092972516,1.06344036452737,0.891814674025485,0.689697300940254,0.460695018320519,0.377240296292928,0.322093255034699,0.23277847150654,58.2693946634807,2.31307334941778,48.6623948520569,51.3376051479431,38041757,6,7,29.2002147074611,74.246,6,27.5223880957969,91.8000030517578,79.6699981689453,1.06,70,68.30625,68.74918,62.0382138,13.81,10.19,20.9,16,25.754,3.32382725656218,89.4700012207031,76.6999969482422,8.21000003814697,20.3299999237061,Afghanistan
100,100,124687724.858979,1783616.7571548,19.5028,20.7647356526265,25.438786110468,11.62,29.4400005340576,16.7600002288818,8.082,1.07000005245209,4.48999977111816,41.6300010681152,32.7099990844727,16.3099994659424,22.8799991607666,42.060001373291,44.4099998474121,46.53,60.14,22.51,30.76,1.597,16,30.36,42.57,61.46,77.43,43.0442820386066,1422089,27400,80.201,77.002,11,2985007867,0.00101969580504292,0.6614022769676,78.0997703481094,2.25034026685867,19.1691385582536,0.0922759377102841,2.73007139783193,6483079415,0.0214707997680686,65.2176702049546,10.3944229256368,19.9507503796327,1.51705178518163,0.978172577267434,0.0675458176536929,14.8101086156447,16.7298151228177,18.0457258562093,5.72939649027528,6.00169759030805,5.52206023782854,5.91620448804699,5.47835839471391,6.12782377785429,6.93749080705565,7.48910031122489,68.2274871864499,68.5620591974966,8.08576027064028,8.26146981323098,8.13278571671023,8.95270949730192,6.88643460846543,8.08802926127551,5.2853065634794,5.90352369297477,5.61710113935938,5.19401275578902,6.53597128407046,5.61595598536936,6.90390120271998,6.23336071748757,7.32005872169987,6.78722512160951,6.52267687224919,6.03667204123304,15.0426976907324,13.3922149462941,4.97635291854768,4.55676871525138,3.83069990835342,3.49833138462692,3.10113370218255,2.77034466537359,3.13451116164873,2.56677018104221,104.167554744526,-0.426007367032238,49.0861056894117,50.9138943105883,2854191,5,6,77.1390767421347,38.771,7,767.292728482432,52.1300010681152,55.7900009155273,1.084,100,72.70625,91.2997502,85.0858532,11.31,11.58,25.85,27.74,61.229,1.07141354924368,51.0500011444092,51.3000011444091,47.8699989318848,44.2099990844727,Albania
99.5,99.8,17005321429.9715,2857004.41135572,9.5966,10.4182936955012,48.5721967994992,23.583,2.30999994277954,1.77999997138977,4.716,2.02999997138977,5.1399998664856,3.38000011444092,10.7600002288818,23.4799995422363,31.7099990844727,73.129997253418,57.5200004577637,13.53,61.21,5.12,32.11,2.988,61,9.4,43.63,18.7,73.59,19.8824240666571,12716548,2381741,78.133,75.676,11,39054674332,3.71420818585972,4.46885543882251,74.3790954574641,0.890439451738199,8.12277877683059,2.38837165065212,17.5205326354327,37084990049,7.61315906858692,40.604870210572,19.880652909057,1.01261874279545,5.79506289245438,4.00800888994732,14.3455553634251,45.0418987976792,30.2272906074846,30.8668326217055,11.5426100299164,11.7962685036175,10.359990626843,10.58121076434,8.32468995072521,8.48935335374805,6.54335357361937,6.67778070706925,63.0223981274716,62.7738605273295,7.14402798277908,7.28309574960829,8.46585998433676,8.5071513282089,8.68197114937774,8.61934615455704,8.10344345228092,8.0152173371306,6.78964773114962,6.67752323185101,5.5338709504798,5.38563212878763,4.72323932700282,4.59293030063082,3.93191918581213,3.86295587251777,3.1050647906333,3.15222771696816,6.75031126504385,6.35930685096498,2.49284292244971,2.54174937674905,1.61628751257781,1.54110872323281,1.24859951853668,1.07696826240918,1.39258131147966,1.19948048857394,18.0762954494212,1.93398334424168,49.4817115645269,50.5182884354731,43053054,5,6,25.103305785124,26.811,7,50.0312939472308,25.4799995422363,33.5699996948242,1.05,70,57.3625,86.2726138,82.3592884,20.44,9.67,45.55,26.41,73.189,2.70206732452187,23.4599995613098,28.4299995899201,74.5199966430664,66.4400024414063,Algeria
100,100,6810015349.72827,161879541.481502,62.3488,17.5231748606151,38.3338585942201,16.833,0.819999992847443,0.370000004768372,7.604,2.40000009536743,4.82999992370605,0.0299999993294477,0.0799999982118607,9.19999980926514,31.2000007629395,90.7699966430664,68.7300033569336,45.85,66.03,22.42,34.32,2.247,29,31.5,45.18,59.53,79.48,43.2696281048641,20877041,2736690,79.995,73.242,12,64467215000,1.55774528184597,8.82029105802073,36.6820732057372,20.2493003614318,2.07952212609153,4.45684833756197,36.3066513731049,49125005000,1.38793675440847,40.1092050779435,23.9944606621414,1.09405179704307,30.385592836072,1.79849549124728,0.380653396371156,28.117265331576,23.5659563560464,25.6767613270477,8.00340115592221,8.72636228009953,7.8934063260977,8.60069734492935,7.66914887402645,8.34970170201885,7.55999103719998,8.20989848871971,63.4551288925624,64.9030294053751,7.49804047733013,8.09024964728705,7.57732376720086,8.07881723780259,7.15047477555946,7.48755060054488,6.85363433694025,7.07863478625355,6.74403184758358,6.8141464277841,5.76383893813488,5.67104283307652,5.15430750599627,4.97166048994536,4.82404837819529,4.53739833247983,4.32943782842167,3.96363056148148,12.9789147513913,9.42020926757722,3.85923957442394,3.36132526212244,3.21921456925812,2.57724602549789,2.44033591318988,1.70848820921172,3.46012469451935,1.77314977074516,16.4208266190179,0.993397493293046,51.2258022015077,48.7741977984923,44938712,6,6,70.6092697015541,8.009,6,3018.48882540292,23.3999996185303,28.8099994659424,1.04,70,79.5875,87.1870756,77.2443896,10.7,9.19,28.83,24.03,91.991,1.12501972603644,21.010000526905,23.98000061512,76.5999984741211,71.1900024414063,Argentina
100,100,0,119880932.08846,20.282,16.9499848293703,30.6506603216174,13.646,1.95000004768372,0.730000019073486,9.835,0.319999992847443,1.37999999523163,26.8899993896484,21.6900005340576,11.3999996185303,35.8499984741211,61.7099990844727,42.4599990844727,34.21,53.48,18.01,26.57,1.758,26,29.9,37.43,50.96,73.74,44.2254252359466,1240429,28470,78.516,71.327,10,2640275075,0.486242707116417,11.4348336981517,38.9720959283002,7.4482340822007,40.7659109534259,0.150661233659527,19.7757504111574,5513798493,0.925244422057986,33.4238064256368,16.0434281579757,37.5666770671737,2.26363840025084,2.75412516784552,0.825134742551064,28.0842720851315,18.3856072836889,23.446148803718,6.28596088375119,7.90019758939501,6.36218375329326,8.1383255143326,5.73746264664444,7.40762569999044,4.995981382213,6.50075578482666,68.4354968754369,66.9790673119289,5.72405661431292,6.93115421963689,8.16612499912222,8.35014652091005,9.01051352126037,9.033048245882,7.91804956273991,7.49021217320303,6.37673887411033,6.02306239842906,5.65364302544784,5.17247203811772,6.18381968503485,5.26763695590141,7.47788483452168,6.34672374645018,6.92868437667376,5.8638552285719,13.1788958408742,9.57478388435306,4.55415685951563,3.66284305910647,2.93323987413651,2.22710345734721,1.82360342658186,1.23757519214473,3.86789568064022,2.44726217575465,103.889286968739,0.202624027586126,52.9615637408173,47.0384362591827,2957728,4,6,66.0662047729022,36.781,8,478.745848164537,29.5200004577637,37.6599998474121,1.106,100,81.225,88.4147478,73.2428612,20.27,17.65,39.76,29.02,63.219,0.31340406777608,29.2000000476837,36.2900013923645,70.4800033569336,62.3400001525879,Armenia
100,100,17863690989.3716,17002144043.1389,10.9366,24.5684822707686,29.7445232050682,12.1,0.200000002980232,0.170000001788139,6.7,4.1399998664856,7.57000017166138,1.71000003814697,3.28999996185303,7.44999980926514,29.1700000762939,90.8300018310547,67.5400009155273,57.71,67.45,60.38,58.9,1.657,6.9,67.58,67.69,73.82,83.2,46.6416050867847,13500080,7692020,85,80.9,12,272574000000,1.83842110326003,2.16558125866737,46.4349128053299,45.9625765267414,0.371482310858703,3.99184083148063,51.72666609141,226955000000,1.79193768191932,53.3502043052587,38.9383613808905,0.585972716617832,1.74986117600405,2.09418728955079,0.793877688087947,44.8578580128219,18.6952082807555,19.8601484737331,6.36399829306122,6.76973903363561,6.25603022600024,6.64372829260625,6.07517976169408,6.44668114749129,5.79918145029568,6.11811786035738,64.4923378635396,65.1167754507876,6.23205752121284,6.53381148789955,6.94219653681755,7.28731843231357,7.37239316595332,7.44415463850749,7.09507489355937,7.15141231063433,6.4233728259867,6.40192088300577,6.64665964110181,6.57673130719174,6.21248732106328,6.1103816167092,6.15049657802088,6.07561234041607,5.61841792952815,5.4173145737525,16.8124538557049,15.0230760754793,4.90286470265428,4.73203157821522,4.23102826779463,4.06144027504378,2.97586392039955,2.76534459229,4.70269696485639,3.46425962993029,3.29767018286484,1.52165367749095,50.1995341861351,49.8004658138649,25365745,7,5,85.469364811692,13.876,6,36718.7717135846,12.3299999237061,20.2800006866455,1.055,100,74.075,93.6634986,89.6923988,5.11,5.21,10.65,12.98,86.124,1.65178048674511,8.18999977409839,12.7099999636411,87.6699981689453,79.7200012207031,Australia
100,100,201106596.0744,11991829.5837082,6.7488,28.6581792342701,21.5764799431539,9.6,1.12000000476837,1.03999996185303,9.4,2.53999996185303,6.76000022888184,3.1800000667572,4.07000017166138,11.7600002288818,37.1599998474121,85.0500030517578,58.7799987792969,52.76,63.58,48,54.43,1.46,6,52.04,59.89,72.18,81.47,46.4177452767426,4622075,82520,84.2,79.5,10,178670000000,0.11352920635809,1.43253033189679,87.4370800302233,3.93127407063301,4.57133850450551,0.803439195164269,12.4493907634186,184758000000,0.000248250684679419,86.75337569794,6.0028586183007,5.00307664999621,0.259784256162115,0.700563724980786,0.205863169659771,13.2463760513753,13.7110931406367,15.0329751575051,4.72564570515438,5.15965963468787,4.47686267194166,4.92568116152384,4.50858476354063,4.94763436129342,4.83680501781013,5.30968072608847,65.0195744224028,68.1536406478916,5.50725868331761,6.06658986070604,6.49887102791896,7.05679710072618,6.66381710476298,7.08165320294463,6.64573419263097,6.96821321818487,6.171772706154,6.40965396495652,6.97410843763639,7.15200322947897,7.92291135765272,8.21764057531898,7.49151731031861,7.70854405834834,6.30677858420037,6.18286471113853,21.2693324369606,16.8133841946033,5.10853267067453,4.7371966126757,4.90852070339448,4.2995840685085,4.64961827896434,3.75996171797396,6.60266078392724,4.01664179544516,107.609306834707,0.444673639004876,50.7612861843766,49.2387138156234,8879920,4,6,82.7606901725431,41.485,8,26298.32250741,9.47000026702881,14.5,1.055,100,74.55,92.8078364,86.6619342,4.35,4.61,7.77,9.11,58.515,0.81791060733558,6.92999994754791,7.73999977111817,90.5299987792969,85.5,Austria
100,100,7714321064.91473,1687949.20874003,57.1572,9.19445308424896,33.4351043810117,14.1,42.5099983215332,24.0400009155273,5.6,10.4700002670288,16.6900005340576,41.7999992370605,30.5699996948242,5.90999984741211,23.0900001525879,52.2900009155273,46.3400001525879,59.63,67.11,36.25,38.72,1.8,60,42.85,43.63,69.54,74.59,48.6316284492429,5103475,82654,75.455,70.511,10,19635748600,0.0102659696916266,0.625503017491271,63.9850446037998,5.96747403865213,23.9798614044183,5.29206459691585,12.0248280220903,13667641800,0.00694852860425417,42.3302160289275,12.3616372503997,37.8625535825793,2.23154663008508,1.58846495377132,0.0756641134683527,19.800281859889,21.8357931471009,25.0532413951498,7.93207714405238,8.95631713489721,7.68878859512887,8.88625899501459,6.2149274079197,7.21066526523805,5.94455159448199,6.85652675108467,70.6706731175295,69.5508862534127,7.1413595501487,7.82723271942413,9.02429208934624,9.18238123510467,9.34894179815318,9.18407586853951,7.88863417983519,7.90207570665218,6.53520499772948,6.32654509698686,6.40392218820581,5.89257937962062,6.71008975761569,6.04278371253913,6.72437863742912,6.03291496488919,4.94929832458413,4.30377081857175,7.49353373536955,5.39587235143747,3.04146458037097,2.49673334484355,1.57390321917134,1.16202011470077,1.13100756475953,0.760790727922814,1.7471583710677,0.976328163970339,121.280071139933,0.846646726414021,50.0798738499753,49.9201261500247,10024283,4,6,90.4734658847089,43.969,8,368.804432197295,72.7799987792969,63.2400016784668,1.123,80,60.98125,84.1457182,74.677604,5.73,4.01,15.41,11.25,56.031,1.47506479033467,62.2999992370605,46.5500011444091,27.2199993133545,36.7599983215332,Azerbaijan
100,100,1332021322.17085,0,13.11,3.19799601120823,23.7660352369061,13.622,0.479999989271164,0.439999997615814,2.408,2.23000001907349,1.49000000953674,0.0399999991059303,1.1599999666214,8.56999969482422,41.6699981689453,91.3899993896484,57.1699981689453,43.15,86.69,22.98,49.59,1.964,12,27.25,51.65,47.03,88.48,20.1482996676042,981661,780,78.423,76.436,12,8108962937,0,62.1102386843971,70.7895626925098,10.711131309244,3.01596741654956,2.90685303202539,29.2104373074902,12447089938,0.368091146028642,64.1664104845645,16.0040382203592,2.78914302643645,7.76175764626342,6.60338696108167,0.694036633705571,35.4654983694069,25.5549851884571,14.8994545869964,9.0842424624851,5.21266177283402,8.68636877586903,5.30974206411281,7.78437395010292,4.37705075004954,6.65300059519038,4.41781688798887,71.2231418207368,82.9747335269251,7.12966452750581,5.76243580518337,11.3867253784746,14.140540786521,11.595127283766,19.0089657061975,9.08287812922623,13.5619460426983,7.72758357820273,8.89820505746604,5.83678822307531,6.72774002959811,4.97214202027058,4.71171230103992,4.11431748376017,3.22972097948705,2.72491460126508,2.51564993074497,3.2218729908061,2.12581188607855,1.34028688517601,1.03299497438844,0.774941291034454,0.538492240687071,0.581205968275841,0.310391478170681,0.525438846319796,0.243933192832365,2104.05641025641,4.4686878342058,35.7287266842314,64.2712733157686,1641164,6,6,51.8777192580719,10.606,6,388.748473644316,3.02999997138977,2.58999991416931,1.039,90,41.6,89.2977986,86.5924108,4.76,0.75,15.67,3.99,89.394,4.58843674728681,0.78999999165535,1.08999997377396,96.9800033569336,97.4100036621094,Bahrain
92.2,97.8,1007742348.19429,0,81.6636,7.6626431182391,40.2547906528176,17.868,26.7900009155273,3.47000002861023,5.526,0.629999995231628,7.44000005722046,57.5699996948242,30.1399993896484,17.6599998474121,22.8700008392334,24.7700004577637,46.9900016784668,33.99,78.9,21.84,51.37,2.011,221,26.17,57.19,38.48,84.23,30.5146514585723,70160182,130170,74.595,70.877,11,35919388110,17.0200200885326,1.84639422856805,72.735918510055,2.90347677361924,2.38527701634615,3.06721271705984,7.17684868435249,55095294344,6.88260238582963,35.2126808051308,33.5237349303887,3.21807127470784,3.82527725841892,13.8953086777251,2.66178394264211,44.0094081313145,26.9416907644607,27.4807532492353,8.75280316275123,8.93181204681133,8.94277768776899,9.11385169623159,9.24610991394049,9.43508950619233,9.49286444082043,9.702716345366,67.8663564892496,67.3502203869833,9.2803437286985,9.34303359475739,8.9613510495445,8.72606668462712,8.59183733701705,8.14106023087989,7.90037956182058,7.48680026118843,6.83602974527922,6.55778391464993,5.69694216065252,5.6219557071167,4.8803844473656,5.07005189078795,3.78571903211202,4.02111987310005,2.44050498593923,2.67963188450983,5.19195274628967,5.16902636378143,1.58147738514172,1.74865006508552,1.43928474151354,1.46258100346084,1.06764374919436,1.01690002342684,1.10354687044005,0.940895271808228,1252.56336329415,1.02919664944804,49.4169108771415,50.5830891228585,163046173,5,6,44.620291988713,62.595,7,100.180210914855,66.0100021362305,56.4199981689453,1.049,90,68.975,80.0012842,74.2213978,6.55,3.2,16.55,10.18,37.405,3.11741679356148,65.3800010681152,48.9799983501434,33.9900016784668,43.5800018310547,Bangladesh
